query_id,original_query,optimized_query,predicted_time,alt_1_query,alt_1_score,execution_time,planning_time,total_rows,total_loops,node_types,max_depth,has_seq_scan,has_sort,has_index_scan,workers_launched,delta_predicted_vs_actual
query6.20,"-- using 20 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 20 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.229137,-- using 20 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.229137,182.853,0.393,3948,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,177.623863
query6.19,"-- using 19 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.09 - 0.01 and 0.09 + 0.01
	and l_quantity < 25;
",-- using 19 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.09 - 0.01 and 0.09 + 0.01 and l_quantity < 25;,5.9020658,-- using 19 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.09 - 0.01 and 0.09 + 0.01 and l_quantity < 25;,5.9020658,374.132,0.304,12036,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,368.2299342
query6.21,"-- using 21 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1997-01-01'
	and l_shipdate < date '1997-01-01' + interval '1' year
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;
",-- using 21 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.466933,-- using 21 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.466933,174.222,0.308,3730,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,168.755067
query6.17,"-- using 17 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1996-01-01'
	and l_shipdate < date '1996-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 17 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.973072,-- using 17 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.973072,414.374,0.435,11782,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,408.400928
query6.22,"-- using 22 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.09 - 0.01 and 0.09 + 0.01
	and l_quantity < 25;
",-- using 22 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.09 - 0.01 and 0.09 + 0.01 and l_quantity < 25;,5.2162504,-- using 22 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.09 - 0.01 and 0.09 + 0.01 and l_quantity < 25;,5.2162504,182.272,0.371,3945,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,177.05574959999998
query6.2,"-- using 2 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;
",-- using 2 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.2210903,-- using 2 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.2210903,385.2,0.315,11070,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,379.9789097
query6.24,"-- using 24 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;
",-- using 24 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,4.7997785,-- using 24 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,4.7997785,117.413,0.381,3694,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,112.6132215
query6.23,"-- using 23 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.06 - 0.01 and 0.06 + 0.01
	and l_quantity < 25;
",-- using 23 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.305192,-- using 23 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.06 - 0.01 and 0.06 + 0.01 and l_quantity < 25;,5.305192,203.111,0.381,5828,6,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,1,197.80580799999998
query6.25,"-- using 25 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.09 - 0.01 and 0.09 + 0.01
	and l_quantity < 25;
",-- using 25 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.09 - 0.01 and 0.09 + 0.01 and l_quantity < 25;,5.2252126,-- using 25 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.09 - 0.01 and 0.09 + 0.01 and l_quantity < 25;,5.2252126,180.334,0.441,3945,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,175.1087874
query6.26,"-- using 26 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.07 - 0.01 and 0.07 + 0.01
	and l_quantity < 25;
",-- using 26 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.3244896,-- using 26 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.3244896,186.013,0.308,4066,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,180.6885104
query6.27,"-- using 27 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;
",-- using 27 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.2365665,-- using 27 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.2365665,182.307,0.361,3832,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,177.07043349999998
query6.30,"-- using 30 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < date '1995-01-01' + interval '1' year
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;
",-- using 30 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.663266,-- using 30 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.04 - 0.01 and 0.04 + 0.01 and l_quantity < 24;,5.663266,290.75,0.583,5870,6,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,1,285.086734
query6.3,"-- using 3 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1993-01-01'
	and l_shipdate < date '1993-01-01' + interval '1' year
	and l_discount between 0.02 - 0.01 and 0.02 + 0.01
	and l_quantity < 24;
",-- using 3 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.866682,-- using 3 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1993-01-01' and l_shipdate < date '1993-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.866682,360.684,0.289,11038,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,354.817318
query6.31,"-- using 31 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < date '1995-01-01' + interval '1' year
	and l_discount between 0.02 - 0.01 and 0.02 + 0.01
	and l_quantity < 24;
",-- using 31 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.2312856,-- using 31 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.2312856,184.62,0.346,3850,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,179.3887144
query6.29,"-- using 29 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.07 - 0.01 and 0.07 + 0.01
	and l_quantity < 25;
",-- using 29 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.9829507,-- using 29 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.9829507,401.67,0.358,12187,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,395.6870493
query6.33,"-- using 33 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < date '1995-01-01' + interval '1' year
	and l_discount between 0.05 - 0.01 and 0.05 + 0.01
	and l_quantity < 24;
",-- using 33 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.05 - 0.01 and 0.05 + 0.01 and l_quantity < 24;,5.319438,-- using 33 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.05 - 0.01 and 0.05 + 0.01 and l_quantity < 24;,5.319438,202.457,0.371,3883,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,197.137562
query6.32,"-- using 32 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < date '1995-01-01' + interval '1' year
	and l_discount between 0.07 - 0.01 and 0.07 + 0.01
	and l_quantity < 25;
",-- using 32 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.323284,-- using 32 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1995-01-01' and l_shipdate < date '1995-01-01' + interval '1' year and l_discount between 0.07 - 0.01 and 0.07 + 0.01 and l_quantity < 25;,5.323284,202.411,0.361,4014,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,197.087716
query6.28,"-- using 28 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1994-01-01'
	and l_shipdate < date '1994-01-01' + interval '1' year
	and l_discount between 0.02 - 0.01 and 0.02 + 0.01
	and l_quantity < 24;
",-- using 28 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.959873,-- using 28 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.959873,407.823,0.358,11445,4,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,0,401.86312699999996
query6.36,"-- using 36 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1996-01-01'
	and l_shipdate < date '1996-01-01' + interval '1' year
	and l_discount between 0.05 - 0.01 and 0.05 + 0.01
	and l_quantity < 24;
",-- using 36 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.05 - 0.01 and 0.05 + 0.01 and l_quantity < 24;,4.7080684,-- using 36 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.05 - 0.01 and 0.05 + 0.01 and l_quantity < 24;,4.7080684,103.944,0.349,3771,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,99.2359316
query6.35,"-- using 35 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1996-01-01'
	and l_shipdate < date '1996-01-01' + interval '1' year
	and l_discount between 0.08 - 0.01 and 0.08 + 0.01
	and l_quantity < 25;
",-- using 35 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,4.7146754,-- using 35 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.08 - 0.01 and 0.08 + 0.01 and l_quantity < 25;,4.7146754,102.817,0.348,3968,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,98.10232459999999
query6.37,"-- using 37 as a seed to the RNG
-- $ID$
-- TPC-H/TPC-R Forecasting Revenue Change Query (Q6)
-- Functional Query Definition
-- Approved February 1998


select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1996-01-01'
	and l_shipdate < date '1996-01-01' + interval '1' year
	and l_discount between 0.02 - 0.01 and 0.02 + 0.01
	and l_quantity < 24;
",-- using 37 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.442026,-- using 37 as a seed to the RNG -- $ID$ -- TPC-H/TPC-R Forecasting Revenue Change Query (Q6) -- Functional Query Definition -- Approved February 1998 select sum(l_extendedprice * l_discount) as revenue from lineitem  where l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year and l_discount between 0.02 - 0.01 and 0.02 + 0.01 and l_quantity < 24;,5.442026,104.602,0.403,3798,8,"{'Aggregate': 2, 'Gather': 1, 'Seq Scan': 1}",4,True,False,False,2,99.159974
